Unnamed: 0,parcellation_label,parcellation_term_label,parcellation_term_set_label,parcellation_index,voxel_count,volume_mm3,color_hex_triplet,red,green,blue,parcellation_term_name,parcellation_term_acronym,parcellation_term_set_name,term_set_order,term_order,parent_term_label,label_numbers,cluster_as_filename
1445,AllenCCF-Annotation-2020-664,AllenCCF-Ontology-2017-664,AllenCCF-Ontology-2017-SUBS,654,983148.0,0.983148,#32B825,50,184,37,"Entorhinal area, medial part, dorsal zone, layer 3",ENTm3,substructure,4,343,AllenCCF-Ontology-2017-926,664,ENTm3
1446,AllenCCF-Annotation-2020-727,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,717,911528.0,0.911528,#FFFFFF,255,255,255,brain,brain,organ,0,0,,727,brain
1447,AllenCCF-Annotation-2020-727,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,717,911528.0,0.911528,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,727,grey
1448,AllenCCF-Annotation-2020-727,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,717,911528.0,0.911528,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,727,HPF
1449,AllenCCF-Annotation-2020-727,AllenCCF-Ontology-2017-926,AllenCCF-Ontology-2017-STRU,717,911528.0,0.911528,#32B825,50,184,37,"Entorhinal area, medial part, dorsal zone",ENTm,structure,3,64,AllenCCF-Ontology-2017-1089,727,ENTm
1450,AllenCCF-Annotation-2020-727,AllenCCF-Ontology-2017-727,AllenCCF-Ontology-2017-SUBS,717,911528.0,0.911528,#32B825,50,184,37,"Entorhinal area, medial part, dorsal zone, layer 5",ENTm5,substructure,4,345,AllenCCF-Ontology-2017-926,727,ENTm5
1451,AllenCCF-Annotation-2020-743,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,733,622590.0,0.6225900000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,743,brain
1452,AllenCCF-Annotation-2020-743,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,733,622590.0,0.6225900000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,743,grey
1453,AllenCCF-Annotation-2020-743,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,733,622590.0,0.6225900000000001,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,743,HPF
1454,AllenCCF-Annotation-2020-743,AllenCCF-Ontology-2017-926,AllenCCF-Ontology-2017-STRU,733,622590.0,0.6225900000000001,#32B825,50,184,37,"Entorhinal area, medial part, dorsal zone",ENTm,structure,3,64,AllenCCF-Ontology-2017-1089,743,ENTm
1455,AllenCCF-Annotation-2020-743,AllenCCF-Ontology-2017-743,AllenCCF-Ontology-2017-SUBS,733,622590.0,0.6225900000000001,#32B825,50,184,37,"Entorhinal area, medial part, dorsal zone, layer 6",ENTm6,substructure,4,347,AllenCCF-Ontology-2017-926,743,ENTm6
1456,AllenCCF-Annotation-2020-843,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,833,932876.0,0.932876,#FFFFFF,255,255,255,brain,brain,organ,0,0,,843,brain
1457,AllenCCF-Annotation-2020-843,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,833,932876.0,0.932876,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,843,grey
1458,AllenCCF-Annotation-2020-843,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,833,932876.0,0.932876,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,843,HPF
1459,AllenCCF-Annotation-2020-843,AllenCCF-Ontology-2017-843,AllenCCF-Ontology-2017-STRU,833,932876.0,0.932876,#72D569,114,213,105,Parasubiculum,PAR,structure,3,65,AllenCCF-Ontology-2017-1089,843,PAR
1460,AllenCCF-Annotation-2020-1037,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1026,1084318.0,1.084318,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1037,brain
1461,AllenCCF-Annotation-2020-1037,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,1026,1084318.0,1.084318,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,1037,grey
1462,AllenCCF-Annotation-2020-1037,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,1026,1084318.0,1.084318,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,1037,HPF
1463,AllenCCF-Annotation-2020-1037,AllenCCF-Ontology-2017-1037,AllenCCF-Ontology-2017-STRU,1026,1084318.0,1.084318,#48C83C,72,200,60,Postsubiculum,POST,structure,3,66,AllenCCF-Ontology-2017-1089,1037,POST
1464,AllenCCF-Annotation-2020-1084,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1073,916690.0,0.91669,#FFFFFF,255,255,255,brain,brain,organ,0,0,,1084,brain
1465,AllenCCF-Annotation-2020-1084,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,1073,916690.0,0.91669,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,1084,grey
1466,AllenCCF-Annotation-2020-1084,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,1073,916690.0,0.91669,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,1084,HPF
1467,AllenCCF-Annotation-2020-1084,AllenCCF-Ontology-2017-1084,AllenCCF-Ontology-2017-STRU,1073,916690.0,0.91669,#59B947,89,185,71,Presubiculum,PRE,structure,3,67,AllenCCF-Ontology-2017-1089,1084,PRE
1468,AllenCCF-Annotation-2020-502,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,492,2097394.0,2.0973940000000004,#FFFFFF,255,255,255,brain,brain,organ,0,0,,502,brain
1469,AllenCCF-Annotation-2020-502,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,492,2097394.0,2.0973940000000004,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,502,grey
1470,AllenCCF-Annotation-2020-502,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,492,2097394.0,2.0973940000000004,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,502,HPF
1471,AllenCCF-Annotation-2020-502,AllenCCF-Ontology-2017-502,AllenCCF-Ontology-2017-STRU,492,2097394.0,2.0973940000000004,#4FC244,79,194,68,Subiculum,SUB,structure,3,68,AllenCCF-Ontology-2017-1089,502,SUB
1472,AllenCCF-Annotation-2020-484682470,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1270,1328158.0,1.3281580000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,,484682470,brain
1473,AllenCCF-Annotation-2020-484682470,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,1270,1328158.0,1.3281580000000002,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,484682470,grey
1474,AllenCCF-Annotation-2020-484682470,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,1270,1328158.0,1.3281580000000002,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,484682470,HPF
1475,AllenCCF-Annotation-2020-484682470,AllenCCF-Ontology-2017-484682470,AllenCCF-Ontology-2017-STRU,1270,1328158.0,1.3281580000000002,#58BA48,88,186,72,Prosubiculum,ProS,structure,3,69,AllenCCF-Ontology-2017-1089,484682470,ProS
1476,AllenCCF-Annotation-2020-589508447,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1308,421780.0,0.42178,#FFFFFF,255,255,255,brain,brain,organ,0,0,,589508447,brain
1477,AllenCCF-Annotation-2020-589508447,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,1308,421780.0,0.42178,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,589508447,grey
1478,AllenCCF-Annotation-2020-589508447,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,1308,421780.0,0.42178,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,589508447,HPF
1479,AllenCCF-Annotation-2020-589508447,AllenCCF-Ontology-2017-589508447,AllenCCF-Ontology-2017-STRU,1308,421780.0,0.42178,#33B932,51,185,50,Hippocampo-amygdalar transition area,HATA,structure,3,70,AllenCCF-Ontology-2017-1089,589508447,HATA
1480,AllenCCF-Annotation-2020-484682508,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,1279,326634.0,0.326634,#FFFFFF,255,255,255,brain,brain,organ,0,0,,484682508,brain
1481,AllenCCF-Annotation-2020-484682508,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,1279,326634.0,0.326634,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,484682508,grey
1482,AllenCCF-Annotation-2020-484682508,AllenCCF-Ontology-2017-1089,AllenCCF-Ontology-2017-DIVI,1279,326634.0,0.326634,#7ED04B,126,208,75,Hippocampal formation,HPF,division,2,3,AllenCCF-Ontology-2017-8,484682508,HPF
1483,AllenCCF-Annotation-2020-484682508,AllenCCF-Ontology-2017-484682508,AllenCCF-Ontology-2017-STRU,1279,326634.0,0.326634,#33B932,51,185,50,Area prostriata,APr,structure,3,71,AllenCCF-Ontology-2017-1089,484682508,APr
1484,AllenCCF-Annotation-2020-703,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,693,372244.0,0.3722440000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,703,brain
1485,AllenCCF-Annotation-2020-703,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,693,372244.0,0.3722440000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,703,grey
1486,AllenCCF-Annotation-2020-703,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,693,372244.0,0.3722440000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,703,CTXsp
1487,AllenCCF-Annotation-2020-583,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,573,550738.0,0.5507380000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,583,brain
1488,AllenCCF-Annotation-2020-583,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,573,550738.0,0.5507380000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,583,grey
1489,AllenCCF-Annotation-2020-583,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,573,550738.0,0.5507380000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,583,CTXsp
1490,AllenCCF-Annotation-2020-583,AllenCCF-Ontology-2017-583,AllenCCF-Ontology-2017-STRU,573,550738.0,0.5507380000000001,#8ADA87,138,218,135,Claustrum,CLA,structure,3,73,AllenCCF-Ontology-2017-703,583,CLA
1491,AllenCCF-Annotation-2020-952,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,942,1819782.0,1.819782,#FFFFFF,255,255,255,brain,brain,organ,0,0,,952,brain
1492,AllenCCF-Annotation-2020-952,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,942,1819782.0,1.819782,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,952,grey
1493,AllenCCF-Annotation-2020-952,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,942,1819782.0,1.819782,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,952,CTXsp
1494,AllenCCF-Annotation-2020-952,AllenCCF-Ontology-2017-952,AllenCCF-Ontology-2017-STRU,942,1819782.0,1.819782,#A0EE9D,160,238,157,"Endopiriform nucleus, dorsal part",EPd,structure,3,74,AllenCCF-Ontology-2017-703,952,EPd
1495,AllenCCF-Annotation-2020-966,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,956,972722.0,0.9727220000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,,966,brain
1496,AllenCCF-Annotation-2020-966,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,956,972722.0,0.9727220000000002,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,966,grey
1497,AllenCCF-Annotation-2020-966,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,956,972722.0,0.9727220000000002,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,966,CTXsp
1498,AllenCCF-Annotation-2020-966,AllenCCF-Ontology-2017-966,AllenCCF-Ontology-2017-STRU,956,972722.0,0.9727220000000002,#A0EE9D,160,238,157,"Endopiriform nucleus, ventral part",EPv,structure,3,75,AllenCCF-Ontology-2017-703,966,EPv
1499,AllenCCF-Annotation-2020-131,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,126,840288.0,0.8402880000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,131,brain
1500,AllenCCF-Annotation-2020-131,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,126,840288.0,0.8402880000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,131,grey
1501,AllenCCF-Annotation-2020-131,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,126,840288.0,0.8402880000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,131,CTXsp
1502,AllenCCF-Annotation-2020-131,AllenCCF-Ontology-2017-131,AllenCCF-Ontology-2017-STRU,126,840288.0,0.8402880000000001,#90EB8D,144,235,141,Lateral amygdalar nucleus,LA,structure,3,76,AllenCCF-Ontology-2017-703,131,LA
1503,AllenCCF-Annotation-2020-303,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,293,769610.0,0.7696100000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,303,brain
1504,AllenCCF-Annotation-2020-303,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,293,769610.0,0.7696100000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,303,grey
1505,AllenCCF-Annotation-2020-303,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,293,769610.0,0.7696100000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,303,CTXsp
1506,AllenCCF-Annotation-2020-303,AllenCCF-Ontology-2017-295,AllenCCF-Ontology-2017-STRU,293,769610.0,0.7696100000000001,#9DE79C,157,231,156,Basolateral amygdalar nucleus,BLA,structure,3,77,AllenCCF-Ontology-2017-703,303,BLA
1507,AllenCCF-Annotation-2020-303,AllenCCF-Ontology-2017-303,AllenCCF-Ontology-2017-SUBS,293,769610.0,0.7696100000000001,#9DE79C,157,231,156,"Basolateral amygdalar nucleus, anterior part",BLAa,substructure,4,373,AllenCCF-Ontology-2017-295,303,BLAa
1508,AllenCCF-Annotation-2020-311,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,301,711236.0,0.7112360000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,311,brain
1509,AllenCCF-Annotation-2020-311,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,301,711236.0,0.7112360000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,311,grey
1510,AllenCCF-Annotation-2020-311,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,301,711236.0,0.7112360000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,311,CTXsp
1511,AllenCCF-Annotation-2020-311,AllenCCF-Ontology-2017-295,AllenCCF-Ontology-2017-STRU,301,711236.0,0.7112360000000001,#9DE79C,157,231,156,Basolateral amygdalar nucleus,BLA,structure,3,77,AllenCCF-Ontology-2017-703,311,BLA
1512,AllenCCF-Annotation-2020-311,AllenCCF-Ontology-2017-311,AllenCCF-Ontology-2017-SUBS,301,711236.0,0.7112360000000001,#9DE79C,157,231,156,"Basolateral amygdalar nucleus, posterior part",BLAp,substructure,4,374,AllenCCF-Ontology-2017-295,311,BLAp
1513,AllenCCF-Annotation-2020-451,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,441,419436.0,0.4194360000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,451,brain
1514,AllenCCF-Annotation-2020-451,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,441,419436.0,0.4194360000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,451,grey
1515,AllenCCF-Annotation-2020-451,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,441,419436.0,0.4194360000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,451,CTXsp
1516,AllenCCF-Annotation-2020-451,AllenCCF-Ontology-2017-295,AllenCCF-Ontology-2017-STRU,441,419436.0,0.4194360000000001,#9DE79C,157,231,156,Basolateral amygdalar nucleus,BLA,structure,3,77,AllenCCF-Ontology-2017-703,451,BLA
1517,AllenCCF-Annotation-2020-451,AllenCCF-Ontology-2017-451,AllenCCF-Ontology-2017-SUBS,441,419436.0,0.4194360000000001,#9DE79C,157,231,156,"Basolateral amygdalar nucleus, ventral part",BLAv,substructure,4,375,AllenCCF-Ontology-2017-295,451,BLAv
1518,AllenCCF-Annotation-2020-327,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,317,767422.0,0.7674220000000002,#FFFFFF,255,255,255,brain,brain,organ,0,0,,327,brain
1519,AllenCCF-Annotation-2020-327,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,317,767422.0,0.7674220000000002,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,327,grey
1520,AllenCCF-Annotation-2020-327,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,317,767422.0,0.7674220000000002,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,327,CTXsp
1521,AllenCCF-Annotation-2020-327,AllenCCF-Ontology-2017-319,AllenCCF-Ontology-2017-STRU,317,767422.0,0.7674220000000002,#84EA81,132,234,129,Basomedial amygdalar nucleus,BMA,structure,3,78,AllenCCF-Ontology-2017-703,327,BMA
1522,AllenCCF-Annotation-2020-327,AllenCCF-Ontology-2017-327,AllenCCF-Ontology-2017-SUBS,317,767422.0,0.7674220000000002,#84EA81,132,234,129,"Basomedial amygdalar nucleus, anterior part",BMAa,substructure,4,376,AllenCCF-Ontology-2017-319,327,BMAa
1523,AllenCCF-Annotation-2020-334,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,324,717766.0,0.7177660000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,334,brain
1524,AllenCCF-Annotation-2020-334,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,324,717766.0,0.7177660000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,334,grey
1525,AllenCCF-Annotation-2020-334,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,324,717766.0,0.7177660000000001,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,334,CTXsp
1526,AllenCCF-Annotation-2020-334,AllenCCF-Ontology-2017-319,AllenCCF-Ontology-2017-STRU,324,717766.0,0.7177660000000001,#84EA81,132,234,129,Basomedial amygdalar nucleus,BMA,structure,3,78,AllenCCF-Ontology-2017-703,334,BMA
1527,AllenCCF-Annotation-2020-334,AllenCCF-Ontology-2017-334,AllenCCF-Ontology-2017-SUBS,324,717766.0,0.7177660000000001,#84EA81,132,234,129,"Basomedial amygdalar nucleus, posterior part",BMAp,substructure,4,377,AllenCCF-Ontology-2017-319,334,BMAp
1528,AllenCCF-Annotation-2020-780,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,770,966658.0,0.966658,#FFFFFF,255,255,255,brain,brain,organ,0,0,,780,brain
1529,AllenCCF-Annotation-2020-780,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,770,966658.0,0.966658,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,780,grey
1530,AllenCCF-Annotation-2020-780,AllenCCF-Ontology-2017-703,AllenCCF-Ontology-2017-DIVI,770,966658.0,0.966658,#8ADA87,138,218,135,Cortical subplate,CTXsp,division,2,4,AllenCCF-Ontology-2017-8,780,CTXsp
1531,AllenCCF-Annotation-2020-780,AllenCCF-Ontology-2017-780,AllenCCF-Ontology-2017-STRU,770,966658.0,0.966658,#97EC93,151,236,147,Posterior amygdalar nucleus,PA,structure,3,79,AllenCCF-Ontology-2017-703,780,PA
1532,AllenCCF-Annotation-2020-477,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,467,2677822.0,2.6778220000000004,#FFFFFF,255,255,255,brain,brain,organ,0,0,,477,brain
1533,AllenCCF-Annotation-2020-477,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,467,2677822.0,2.6778220000000004,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,477,grey
1534,AllenCCF-Annotation-2020-477,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,467,2677822.0,2.6778220000000004,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,477,STR
1535,AllenCCF-Annotation-2020-672,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,662,26018770.0,26.018770000000004,#FFFFFF,255,255,255,brain,brain,organ,0,0,,672,brain
1536,AllenCCF-Annotation-2020-672,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,662,26018770.0,26.018770000000004,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,672,grey
1537,AllenCCF-Annotation-2020-672,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,662,26018770.0,26.018770000000004,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,672,STR
1538,AllenCCF-Annotation-2020-672,AllenCCF-Ontology-2017-672,AllenCCF-Ontology-2017-STRU,662,26018770.0,26.018770000000004,#98D6F9,152,214,249,Caudoputamen,CP,structure,3,81,AllenCCF-Ontology-2017-477,672,CP
1539,AllenCCF-Annotation-2020-56,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,51,4401366.0,4.401366,#FFFFFF,255,255,255,brain,brain,organ,0,0,,56,brain
1540,AllenCCF-Annotation-2020-56,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,51,4401366.0,4.401366,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,56,grey
1541,AllenCCF-Annotation-2020-56,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,51,4401366.0,4.401366,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,56,STR
1542,AllenCCF-Annotation-2020-56,AllenCCF-Ontology-2017-56,AllenCCF-Ontology-2017-STRU,51,4401366.0,4.401366,#80CDF8,128,205,248,Nucleus accumbens,ACB,structure,3,82,AllenCCF-Ontology-2017-477,56,ACB
1543,AllenCCF-Annotation-2020-998,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,988,428468.0,0.428468,#FFFFFF,255,255,255,brain,brain,organ,0,0,,998,brain
1544,AllenCCF-Annotation-2020-998,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,988,428468.0,0.428468,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,998,grey
1545,AllenCCF-Annotation-2020-998,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,988,428468.0,0.428468,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,998,STR
1546,AllenCCF-Annotation-2020-998,AllenCCF-Ontology-2017-998,AllenCCF-Ontology-2017-STRU,988,428468.0,0.428468,#80CDF8,128,205,248,Fundus of striatum,FS,structure,3,83,AllenCCF-Ontology-2017-477,998,FS
1547,AllenCCF-Annotation-2020-754,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,744,3823686.0,3.823686000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,754,brain
1548,AllenCCF-Annotation-2020-754,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,744,3823686.0,3.823686000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,754,grey
1549,AllenCCF-Annotation-2020-754,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,744,3823686.0,3.823686000000001,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,754,STR
1550,AllenCCF-Annotation-2020-754,AllenCCF-Ontology-2017-754,AllenCCF-Ontology-2017-STRU,744,3823686.0,3.823686000000001,#80CDF8,128,205,248,Olfactory tubercle,OT,structure,3,84,AllenCCF-Ontology-2017-477,754,OT
1551,AllenCCF-Annotation-2020-250,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,243,563601.0,0.5636010000000001,#FFFFFF,255,255,255,brain,brain,organ,0,0,,250,brain
1552,AllenCCF-Annotation-2020-250,AllenCCF-Ontology-2017-8,AllenCCF-Ontology-2017-CATE,243,563601.0,0.5636010000000001,#BFDAE3,191,218,227,Basic cell groups and regions,grey,category,1,1,AllenCCF-Ontology-2017-997,250,grey
1553,AllenCCF-Annotation-2020-250,AllenCCF-Ontology-2017-477,AllenCCF-Ontology-2017-DIVI,243,563601.0,0.5636010000000001,#98D6F9,152,214,249,Striatum,STR,division,2,5,AllenCCF-Ontology-2017-8,250,STR
1554,AllenCCF-Annotation-2020-250,AllenCCF-Ontology-2017-250,AllenCCF-Ontology-2017-STRU,243,563601.0,0.5636010000000001,#90CBED,144,203,237,"Lateral septal nucleus, caudal (caudodorsal) part",LSc,structure,3,85,AllenCCF-Ontology-2017-477,250,LSc
1555,AllenCCF-Annotation-2020-258,AllenCCF-Ontology-2017-997,AllenCCF-Ontology-2017-ORGA,251,1881915.0,1.881915,#FFFFFF,255,255,255,brain,brain,organ,0,0,,258,brain
